8100,-111246.7356,24610.69041,-86636.04522,328.4854275,1.018537271
8200,-110986.29,24339.51574,-86646.77423,324.8659871,1.018537271
8300,-111506.1574,24657.46367,-86848.69376,329.1097226,1.018537271
8400,-111577.6008,24745.18572,-86832.41506,330.2805722,1.018537271
8500,-111791.4397,24826.91424,-86964.5255,331.3714244,1.018537271
8600,-111468.2757,24572.61598,-86895.65976,327.9772379,1.018537271
8700,-111234.0144,24282.35958,-86951.65482,324.1031086,1.018537271
8800,-111841.2506,24738.98769,-87102.26291,330.1978454,1.018537271
8900,-111811.1901,24936.5296,-86874.66048,332.8344897,1.018537271
9000,-111530.2475,24669.10686,-86861.14063,329.2651274,1.018537271
9100,-111589.7088,24921.56614,-86668.1427,332.6347685,1.018537271
9200,-111219.4352,24837.13954,-86382.29563,331.5079042,1.018537271
9300,-111405.6236,25092.64819,-86312.97541,334.918246,1.018537271
9400,-111694.7915,25306.55751,-86388.234,337.7733507,1.018537271
9500,-111659.141,25162.38076,-86496.76027,335.8489852,1.018537271
9600,-111482.9899,25135.25307,-86347.73681,335.4869047,1.018537271
9700,-111582.7265,25147.89717,-86434.82934,335.655669,1.018537271
9800,-111284.1653,24710.79272,-86573.37259,329.8215196,1.018537271
9900,-111613.8014,25168.71609,-86445.08532,335.9335447,1.018537271
10000,-111304.3723,24514.00751,-86790.36476,327.1949752,1.018537271
10100,-111440.4032,24730.16028,-86710.24289,330.0800236,1.018537271
10200,-111412.7072,24435.20574,-86977.50147,326.1431869,1.018537271
10300,-111662.7866,24805.6664,-86857.12016,331.0878238,1.018537271
10400,-111455.0743,24457.76116,-86997.31315,326.4442401,1.018537271
10500,-111635.9243,24932.57124,-86703.35306,332.7816565,1.018537271
10600,-111100.392,24662.66609,-86437.72593,329.1791607,1.018537271
10700,-111632.8255,24992.5386,-86640.2869,333.5820568,1.018537271
10800,-111547.5771,24696.37917,-86851.1979,329.6291381,1.018537271
10900,-111644.4528,24772.46697,-86871.98585,330.6447022,1.018537271
11000,-111653.712,24725.78017,-86927.93184,330.0215611,1.018537271
11100,-111972.6257,24838.45203,-87134.17368,331.5254224,1.018537271
11200,-112037.8053,24805.61228,-87232.19302,331.0871015,1.018537271
11300,-112103.6786,24793.87791,-87309.80068,330.9304798,1.018537271
11400,-112340.1929,25130.23198,-87209.96096,335.419887,1.018537271
11500,-112194.1548,24914.2338,-87279.92098,332.5369018,1.018537271
11600,-112147.9339,24789.60057,-87358.33337,330.8733889,1.018537271
11700,-112196.2906,24750.45113,-87445.83944,330.350851,1.018537271
11800,-112102.0932,24606.89106,-87495.20213,328.4347165,1.018537271
11900,-112033.5671,24342.6726,-87690.89452,324.9081225,1.018537271
12000,-112250.5664,24573.67111,-87676.89524,327.991321,1.018537271
12100,-112076.755,24452.55661,-87624.19838,326.3747737,1.018537271
12200,-111757.7668,24296.42686,-87461.33991,324.2908684,1.018537271
12300,-111829.7652,24633.14418,-87196.62103,328.7851239,1.018537271
12400,-111860.9519,24992.08394,-86868.868,333.5759883,1.018537271
12500,-111516.0125,24892.08556,-86623.92693,332.2412834,1.018537271
12600,-111125.5516,24313.90683,-86811.64479,324.5241782,1.018537271
12700,-111259.5903,24498.54955,-86761.04074,326.9886536,1.018537271
12800,-111735.3291,25001.67233,-86733.65681,333.7039672,1.018537271
12900,-111808.1175,24804.83937,-87003.27817,331.0767852,1.018537271
13000,-111719.6377,24853.51961,-86866.11805,331.7265334,1.018537271
13100,-111681.1817,24774.44975,-86906.73197,330.671167,1.018537271
13200,-111646.3154,24759.99174,-86886.32369,330.4781921,1.018537271
13300,-111753.79,24677.05216,-87076.73782,329.3711754,1.018537271
13400,-111916.9584,24942.80656,-86974.15188,332.9182701,1.018537271
13500,-111794.9745,24824.64154,-86970.33298,331.3410901,1.018537271
13600,-111600.0296,24574.00975,-87026.01985,327.9958409,1.018537271
13700,-111828.8643,24671.46145,-87157.40283,329.2965546,1.018537271
13800,-112150.1154,25215.53051,-86934.58487,336.5583891,1.018537271
13900,-111817.3263,24814.25785,-87003.06843,331.2024962,1.018537271
14000,-111734.8815,24574.26239,-87160.61907,327.999213,1.018537271
14100,-111707.2434,24772.55004,-86934.69339,330.6458111,1.018537271
14200,-111950.2983,24874.90734,-87075.39098,332.0120011,1.018537271
14300,-111736.6347,24619.1063,-87117.52839,328.5977566,1.018537271
14400,-111693.7537,24612.27052,-87081.48316,328.5065176,1.018537271
14500,-111515.5538,24634.1591,-86881.39471,328.7986704,1.018537271
14600,-111555.1471,24738.4871,-86816.65995,330.1911639,1.018537271
14700,-111690.4955,24838.22788,-86852.2676,331.5224306,1.018537271
14800,-112014.0219,24776.913,-87237.1089,330.7040446,1.018537271
14900,-112239.9742,25023.17339,-87216.80086,333.9909475,1.018537271
15000,-112568.4244,25090.04485,-87478.37959,334.8834987,1.018537271
15100,-111995.7196,24686.43268,-87309.28697,329.4963797,1.018537271
15200,-112084.5797,24923.16937,-87161.41028,332.6561672,1.018537271
15300,-111506.4291,24372.99511,-87133.434,325.3128452,1.018537271
15400,-112206.6886,25001.60302,-87205.08559,333.703042,1.018537271
15500,-111726.0583,24413.32957,-87312.72872,325.8511998,1.018537271
15600,-111978.3588,24671.91896,-87306.43985,329.3026612,1.018537271
15700,-111958.2663,24572.06965,-87386.19669,327.969946,1.018537271
15800,-111571.2486,24348.05192,-87223.19671,324.9799217,1.018537271
15900,-111415.5961,24344.34637,-87071.24974,324.9304628,1.018537271
16000,-111439.841,24316.29169,-87123.54931,324.5560095,1.018537271
16100,-111657.5619,24947.35018,-86710.21171,332.9789149,1.018537271
16200,-111828.835,25067.46965,-86761.36532,334.5821814,1.018537271
16300,-111669.3175,24987.26332,-86682.05419,333.5116463,1.018537271
16400,-111944.5924,25117.00003,-86827.59241,335.2432766,1.018537271
16500,-111587.6023,24689.1109,-86898.49141,329.5321266,1.018537271
16600,-111759.5062,24456.78148,-87302.7247,326.431164,1.018537271
16700,-112236.5999,24825.06242,-87411.53752,331.3467077,1.018537271
16800,-111788.6255,24479.7655,-87308.86001,326.737938,1.018537271
16900,-111909.1183,24851.52662,-87057.59173,331.6999324,1.018537271
17000,-111781.0184,24790.38033,-86990.63807,330.8837966,1.018537271
17100,-112074.3897,24968.24348,-87106.14624,333.2577834,1.018537271
17200,-111767.0893,24635.77844,-87131.31089,328.820284,1.018537271
17300,-112142.3054,24868.61208,-87273.69336,331.9279765,1.018537271
17400,-111740.1519,24478.31067,-87261.8412,326.71852,1.018537271
17500,-111656.0581,24564.26896,-87091.78915,327.8658281,1.018537271
17600,-111914.7619,24998.49137,-86916.27054,333.66151,1.018537271
17700,-111445.0302,24610.63508,-86834.39513,328.484689,1.018537271
17800,-111217.3399,24529.50352,-86687.83634,327.4018045,1.018537271
17900,-111093.8213,24369.22301,-86724.59833,325.262498,1.018537271
18000,-111621.4587,24824.89889,-86796.55984,331.3445251,1.018537271
18100,-111744.8118,24689.27504,-87055.53677,329.5343175,1.018537271
18200,-111773.5513,24839.70703,-86933.8443,331.5421732,1.018537271
18300,-111752.9693,24633.61916,-87119.35018,328.7914636,1.018537271
18400,-111636.277,24644.61681,-86991.66021,328.9382521,1.018537271
18500,-111894.0451,25095.18614,-86798.85896,334.9521209,1.018537271
18600,-111638.6033,24863.0768,-86775.52652,331.8540957,1.018537271
18700,-111909.1607,25074.76517,-86834.39552,334.6795567,1.018537271
18800,-111527.4155,24801.3921,-86726.02343,331.0307737,1.018537271
18900,-111353.8632,24413.18273,-86940.68047,325.84924,1.018537271
19000,-111207.538,24674.42505,-86533.113,329.3361106,1.018537271
19100,-111415.0778,24772.22892,-86642.84891,330.641525,1.018537271
19200,-111285.1427,24840.38011,-86444.76261,331.551157,1.018537271
19300,-111099.404,24735.33904,-86364.06496,330.1491459,1.018537271
19400,-111402.7049,25239.33597,-86163.36894,336.8761269,1.018537271
19500,-111583.6357,25128.30381,-86455.33188,335.3941511,1.018537271
19600,-111602.8169,25233.99625,-86368.82063,336.8048563,1.018537271
19700,-111909.2079,25556.7473,-86352.46061,341.1127003,1.018537271
19800,-111545.9211,24931.63784,-86614.28322,332.7691981,1.018537271
19900,-111477.0281,24930.05525,-86546.97289,332.7480749,1.018537271
20000,-111577.8714,25026.12347,-86551.74791,334.0303229,1.018537271
20100,-111484.7866,24998.31614,-86486.4705,333.6591712,1.018537271
20200,-111276.0075,24681.61818,-86594.38935,329.4321193,1.018537271
20300,-111704.6192,25145.22163,-86559.3976,335.6199577,1.018537271
20400,-111706.8741,24843.86186,-86863.01225,331.5976288,1.018537271
20500,-111682.4769,24645.05444,-87037.42245,328.9440933,1.018537271
20600,-111880.0511,25039.75648,-86840.29464,334.2122864,1.018537271
20700,-111737.3433,24508.93449,-87228.40879,327.1272642,1.018537271
